Time,PPG
41.45,-0.10313136
41.47,-0.03183299
41.48,0.055652957
41.50,0.1737372
41.52,0.248512742
41.53,0.298634669
41.55,0.325202656
41.56,0.345369946
41.58,0.333966188
41.59,0.325424678
41.61,0.291847326
41.63,0.269341898
41.64,0.233945834
41.66,0.222588799
41.67,0.191741152
41.69,0.149778448
41.70,0.139470555
41.72,0.123285514
41.73,0.112329002
41.75,0.111785318
41.77,0.108759632
41.78,0.105538827
41.80,0.101330522
41.81,0.106196911
41.83,0.09594042
41.84,0.080095763
41.86,0.05617481
41.88,0.02766771
41.89,0.00670162
41.91,-0.025603807
41.92,-0.038783948
41.94,-0.067041252
41.95,-0.084317181
41.97,-0.091045205
41.98,-0.099412027
42.00,-0.104586024
42.02,-0.107203038
42.03,-0.11568512
42.05,-0.119755381
42.06,-0.122976136
42.08,-0.126669996
42.09,-0.129244422
42.11,-0.135046787
42.13,-0.142908596
42.14,-0.1510222
42.16,-0.155008014
42.17,-0.17330351
42.19,-0.195619928
42.20,-0.203335107
42.22,-0.216634731
42.23,-0.228256734
42.25,-0.236503541
42.27,-0.240807794
42.28,-0.249663313
42.30,-0.233552031
42.31,-0.190012833
42.33,-0.140833364
42.34,0.000100464
42.36,0.090265183
42.38,0.229626681
42.39,0.335887794
42.41,0.382626647
42.42,0.420978105
42.44,0.435030538
42.45,0.420540847
42.47,0.413109766
42.48,0.399678567
42.50,0.386606377
42.52,0.383991551
42.53,0.381645348
42.55,0.373752143
42.56,0.375751094
42.58,0.344957284
42.59,0.307071295
42.61,0.284958542
42.63,0.249201572
42.64,0.229557409
42.66,0.225228597
42.67,0.201316024
42.69,0.180344986
42.70,0.16787487
42.72,0.135070647
42.73,0.113241741
42.75,0.084560173
42.77,0.056649373
42.78,0.035049377
42.80,0.014123865
42.81,-0.007175093
42.83,-0.031731313
42.84,-0.045321222
42.86,-0.058590725
42.88,-0.075105295
42.89,-0.090461048
42.91,-0.099549317
42.92,-0.103999108
42.94,-0.109313855
42.95,-0.101476756
42.97,-0.105266837
42.98,-0.115276651
43.00,-0.129425838
43.02,-0.145616616
43.03,-0.156373605
43.05,-0.162901783
43.06,-0.179006052
43.08,-0.184813573
43.09,-0.196044465
43.11,-0.20360728
43.13,-0.209849218
43.14,-0.223805984
43.16,-0.223270761
43.17,-0.230883419
43.19,-0.210559412
43.20,-0.206957316
43.22,-0.124127988
43.23,-0.113941644
43.25,0.095877656
43.27,0.234649992
43.28,0.287324311
43.30,0.335575742
43.31,0.330505329
43.33,0.337405616
43.34,0.327812127
43.36,0.334814983
43.38,0.321197549
43.39,0.294349835
43.41,0.291818512
43.42,0.281982311
43.44,0.259142687
43.45,0.239475165
43.47,0.217427433
43.48,0.189964256
43.50,0.167508925
43.52,0.153789473
43.53,0.134662703
43.55,0.120352923
43.56,0.093616846
43.58,0.0797138
43.59,0.062324227
43.61,0.038991863
43.63,0.016295191
43.64,0.004075054
43.66,-0.003333534
43.67,-0.020394554
43.69,-0.059710017
43.70,-0.07043747
43.72,-0.089833908
43.73,-0.104817319
43.75,-0.114764471
43.77,-0.116156501
43.78,-0.123475812
43.80,-0.126987342
43.81,-0.141242113
43.83,-0.143978328
43.84,-0.145198397
43.86,-0.162719271
43.88,-0.184648805
43.89,-0.193447719
43.91,-0.200390419
43.92,-0.210407924
43.94,-0.217944219
43.95,-0.225509949
43.97,-0.232549865
43.98,-0.240169156
44.00,-0.239906093
44.02,-0.228389069
44.03,-0.174675809
44.05,-0.089944731
44.06,0.024630085
44.08,0.077998853
44.09,0.185514782
44.11,0.263630247
44.13,0.281866734
44.14,0.293789498
44.16,0.290906669
44.17,0.284142421
44.19,0.268735737
44.20,0.266352814
44.22,0.252500163
44.23,0.24340749
44.25,0.226908409
44.27,0.223899651
44.28,0.189701814
44.30,0.162366969
44.31,0.140157822
44.33,0.121147936
44.34,0.111016263
44.36,0.093179652
44.38,0.083956687
44.39,0.061601326
44.41,0.056185993
44.42,0.031363927
44.44,0.00248458
44.45,-0.00290201
44.47,-0.012208284
44.48,-0.012715544
44.50,-0.045612706
44.52,-0.079115724
44.53,-0.086364937
44.55,-0.096561628
44.56,-0.103486317
44.58,-0.113386746
44.59,-0.118599931
44.61,-0.125866206
44.63,-0.129620023
44.64,-0.131940845
44.66,-0.137962146
44.67,-0.151288225
44.69,-0.158446236
44.70,-0.164157219
44.72,-0.171803683
44.73,-0.186458294
44.75,-0.207536808
44.77,-0.212889974
44.78,-0.22156366
44.80,-0.2130978
44.81,-0.178590044
44.83,-0.134448576
44.84,-0.056134763
44.86,0.040935255
44.88,0.160964441
44.89,0.206846635
44.91,0.264821878
44.92,0.291398772
44.94,0.292775828
44.95,0.292766127
44.97,0.278850135
44.98,0.267389662
45.00,0.255032658
45.02,0.240570147
45.03,0.239533063
45.05,0.215775736
45.06,0.186708763
45.08,0.166493986
45.09,0.143781186
45.11,0.128547215
45.13,0.116008696
45.14,0.095806571
45.16,0.082524737
45.17,0.070515989
45.19,0.050149025
45.20,0.046486134
45.22,0.031593603
45.23,0.010309546
45.25,-0.018414217
45.27,-0.03296269
45.28,-0.051169768
45.30,-0.069891906
45.31,-0.087071071
45.33,-0.102587106
45.34,-0.114977799
45.36,-0.122373643
45.38,-0.134492046
45.39,-0.137634617
45.41,-0.147512586
45.42,-0.161480772
45.44,-0.1701929
45.45,-0.171072326
45.47,-0.175674121
45.48,-0.181592847
45.50,-0.190930981
45.52,-0.197086406
45.53,-0.200673292
45.55,-0.208353556
45.56,-0.21946984
45.58,-0.230610455
45.59,-0.24015673
45.61,-0.236634798
45.63,-0.22189679
45.64,-0.179373514
45.66,-0.127827993
45.67,-0.027630409
45.69,0.030708231
45.70,0.122334135
45.72,0.207237987
45.73,0.236697807
45.75,0.239423244
45.77,0.243118972
45.78,0.235865817
45.80,0.231716782
45.81,0.2220419
45.83,0.20835128
45.84,0.207899185
45.86,0.19116304
45.88,0.174075664
45.89,0.149362681
45.91,0.128998312
45.92,0.106576466
45.94,0.080266017
45.95,0.066126891
45.97,0.05434671
45.98,0.045394635
46.00,0.03441584
46.02,0.01809628
46.03,-0.001882748
46.05,-0.018338789
46.06,-0.035415065
46.08,-0.056285944
46.09,-0.071842815
46.11,-0.0841689
46.13,-0.100431192
46.14,-0.112292259
46.16,-0.122263693
46.17,-0.138106828
46.19,-0.145589744
46.20,-0.145768515
46.22,-0.150855755
46.23,-0.162701758
46.25,-0.172305027
46.27,-0.175332586
46.28,-0.186042958
46.30,-0.190018365
46.31,-0.194818196
46.33,-0.199500724
46.34,-0.208171806
46.36,-0.210724074
46.38,-0.211794467
46.39,-0.213772624
46.41,-0.214770879
46.42,-0.221186343
46.44,-0.229486954
46.45,-0.234073934
46.47,-0.244209248
46.48,-0.25721152
46.50,-0.26747851
46.52,-0.268840428
46.53,-0.276165288
46.55,-0.27136489
46.56,-0.240285928
46.58,-0.199304421
46.59,-0.122127467
46.61,-0.010537019
46.63,0.127910481
46.64,0.152970474
46.66,0.195600423
46.67,0.21692877
46.69,0.219819825
46.70,0.209035235
46.72,0.203553312
46.73,0.178438263
46.75,0.167354101
46.77,0.158722368
46.78,0.155602204
46.80,0.141626671
46.81,0.118545292
46.83,0.09897627
46.84,0.087940111
46.86,0.06573355
46.88,0.053852475
46.89,0.04406202
46.91,0.038786602
46.92,0.018795844
46.94,0.009375276
46.95,0.009706786
46.97,-9.13E-05
46.98,-0.018931912
47.00,-0.029881358
47.02,-0.043772348
47.03,-0.045734805
47.05,-0.047341178
47.06,-0.087786822
47.08,-0.103903314
47.09,-0.12017217
47.11,-0.134335728
47.13,-0.142758646
47.14,-0.153729161
47.16,-0.154431844
47.17,-0.159161354
47.19,-0.162963768
47.20,-0.164743192
47.22,-0.165867925
47.23,-0.172412457
47.25,-0.180433268
47.27,-0.184944685
47.28,-0.192828423
47.30,-0.202127576
47.31,-0.223776649
47.33,-0.238167985
47.34,-0.250186541
47.36,-0.257473468
47.38,-0.259925519
47.39,-0.264099242
47.41,-0.265165277
47.42,-0.271622492
47.44,-0.272296873
47.45,-0.273465549
47.47,-0.272310818
47.48,-0.279602766
47.50,-0.259118442
47.52,-0.233582695
47.53,-0.147482643
47.55,-0.025880733
47.56,0.063721015
47.58,0.142809334
47.59,0.181709739
47.61,0.222062104
47.63,0.250079427
47.64,0.245527362
47.66,0.234710193
47.67,0.229120931
47.69,0.226949654
47.70,0.209747147
47.72,0.202844511
47.73,0.189054934
47.75,0.164148767
47.77,0.15291169
47.78,0.132915095
47.80,0.120463069
47.81,0.110378235
47.83,0.09553273
47.84,0.09046454
47.86,0.083590243
47.88,0.080741658
47.89,0.081134445
47.91,0.06628271
47.92,0.060104954
47.94,0.044826862
47.95,0.01807522
47.97,-0.000450189
47.98,-0.028375555
48.00,-0.044935228
48.02,-0.056141995
48.03,-0.062737243
48.05,-0.070519516
48.06,-0.081179725
48.08,-0.08842045
48.09,-0.098078808
48.11,-0.094533202
48.13,-0.095961425
48.14,-0.098339625
48.16,-0.101534747
48.17,-0.118283379
48.19,-0.133851969
48.20,-0.139047571
48.22,-0.156456525
48.23,-0.170334604
48.25,-0.180278274
48.27,-0.18755454
48.28,-0.195639619
48.30,-0.204210926
48.31,-0.209852333
48.33,-0.213888503
48.34,-0.210466559
48.36,-0.211878225
48.38,-0.215686245
48.39,-0.207448179
48.41,-0.040029215
48.42,0.120152484
48.44,0.157581399
48.45,0.19382628
48.47,0.202138178
48.48,0.200983055
48.50,0.200607542
48.52,0.187487475
48.53,0.175081305
48.55,0.171753308
48.56,0.161145077
48.58,0.158552379
48.59,0.147152016
48.61,0.131149748
48.63,0.100356758
48.64,0.075109362
48.66,0.053828322
48.67,0.031493329
48.69,0.020445768
48.70,0.022416545
48.72,0.009136567
48.73,0.003966765
48.75,-0.008130105
48.77,-0.014375848
48.78,-0.026100324
48.80,-0.040265749
48.81,-0.050699306
48.83,-0.072405326
48.84,-0.079226012
48.86,-0.112460488
48.88,-0.132396911
48.89,-0.148053519
48.91,-0.158679258
48.92,-0.170227705
48.94,-0.177904411
48.95,-0.17769706
48.97,-0.181864636
48.98,-0.191832975
49.00,-0.19472338
49.02,-0.195203492
49.03,-0.196142854
49.05,-0.203963165
49.06,-0.205307963
49.08,-0.217163078
49.09,-0.229854282
49.11,-0.238572224
49.13,-0.254034629
49.14,-0.265503571
49.16,-0.272524228
49.17,-0.27801904
49.19,-0.286563964
49.20,-0.287479679
49.22,-0.281195541
49.23,-0.255384416
49.25,-0.166300054
49.27,-0.097696287
49.28,-0.008529281
49.30,0.079444495
49.31,0.141060582
49.33,0.178630922
49.34,0.191475962
49.36,0.203795432
49.38,0.1988695
49.39,0.202591724
49.41,0.184234359
49.42,0.152268667
49.44,0.142910223
49.45,0.1374919
49.47,0.129386848
49.48,0.095906543
49.50,0.076616621
49.52,0.063896947
49.53,0.049769092
49.55,0.023023685
49.56,0.00240425
49.58,-0.006536716
49.59,-0.013530828
49.61,-0.018557269
49.63,-0.028821966
49.64,-0.040618503
49.66,-0.052421452
49.67,-0.066606594
49.69,-0.085293729
49.70,-0.092255034
49.72,-0.095215708
49.73,-0.112974914
49.75,-0.129766303
49.77,-0.136728841
49.78,-0.143408378
49.80,-0.163781811
49.81,-0.172963407
49.83,-0.183444842
49.84,-0.188523213
49.86,-0.192478114
49.88,-0.198188839
49.89,-0.203280323
49.91,-0.208203477
49.92,-0.205892936
49.94,-0.212330463
49.95,-0.212751417
49.97,-0.215117387
49.98,-0.22470424
50.00,-0.231948644
50.02,-0.238510532
50.03,-0.250372981
50.05,-0.262186316
50.06,-0.271411706
50.08,-0.289429707
50.09,-0.287290632
50.11,-0.290668965
50.13,-0.259655965
50.14,-0.237298367
50.16,-0.155453974
50.17,-0.049802877
50.19,0.026606883
50.20,0.076109271
50.22,0.107431071
50.23,0.116450782
50.25,0.120674116
50.27,0.116226712
50.28,0.099740745
50.30,0.078407383
50.31,0.066428024
50.33,0.055976271
50.34,0.052391929
50.36,0.046196129
50.38,0.027663948
50.39,0.018515882
50.41,0.007402324
50.42,-0.005234513
50.44,-0.020289584
50.45,-0.021217635
50.47,-0.037345962
50.48,-0.055744039
50.50,-0.063266921
50.52,-0.062541919
50.53,-0.073007283
50.55,-0.090233621
50.56,-0.102941066
50.58,-0.113049578
50.59,-0.125084401
50.61,-0.13675909
50.63,-0.147771873
50.64,-0.163342259
50.66,-0.169628328
50.67,-0.184721924
50.69,-0.200989641
50.70,-0.210799187
50.72,-0.222106765
50.73,-0.236470822
50.75,-0.245582776
50.77,-0.249986473
50.78,-0.257926828
50.80,-0.262237344
50.81,-0.264387773
50.83,-0.273336971
50.84,-0.277904135
50.86,-0.280891808
50.88,-0.286571083
50.89,-0.288570471
50.91,-0.303627992
50.92,-0.334642602
50.94,-0.346500124
50.95,-0.351946557
50.97,-0.349742596
50.98,-0.317762128
51.00,-0.232837636
51.02,-0.148584364
51.03,-0.089703631
51.05,-0.010970716
51.06,0.030744251
51.08,0.040635965
51.09,0.04774029
51.11,0.04171137
51.13,0.01652644
51.14,-0.002657927
51.16,-0.023399905
51.17,-0.036676292
51.19,-0.055475411
51.20,-0.061649418
51.22,-0.068028016
51.23,-0.082074115
51.25,-0.086810522
51.27,-0.091275188
51.28,-0.08608375
51.30,-0.091260795
51.31,-0.078002778
51.33,-0.073293787
51.34,-0.076842034
51.36,-0.085919393
51.38,-0.098323453
51.39,-0.106053693
51.41,-0.119586975
51.42,-0.131647262
51.44,-0.149233603
51.45,-0.152491984
51.47,-0.16261468
51.48,-0.179094075
51.50,-0.182726514
51.52,-0.18417804
51.53,-0.18473362
51.55,-0.186137759
51.56,-0.188295726
51.58,-0.195069403
51.59,-0.200615214
51.61,-0.212376568
51.63,-0.226781494
51.64,-0.235700088
51.66,-0.236416594
51.67,-0.238610566
51.69,-0.233956498
51.70,-0.215579052
51.72,-0.18745072
51.73,-0.137224963
51.75,-0.080925653
51.77,-0.042622902
51.78,-0.003388326
51.80,0.009816384
51.81,0.01015848
51.83,-0.007002384
51.84,-0.014816414
51.86,-0.029926634
51.88,-0.047860311
51.89,-0.070436512
51.91,-0.084454265
51.92,-0.104102647
51.94,-0.117211848
51.95,-0.114579457
51.97,-0.107808577
51.98,-0.095074569
52.00,-0.073180501
52.02,-0.056839951
52.03,-0.052476672
52.05,-0.053526111
52.06,-0.058437932
52.08,-0.07607265
52.09,-0.082232078
52.11,-0.088223523
52.13,-0.100867061
52.14,-0.113243762
52.16,-0.119866853
52.17,-0.128021445
52.19,-0.148267527
52.20,-0.144077879
52.22,-0.145324671
52.23,-0.141275901
52.25,-0.141335645
52.27,-0.14040878
52.28,-0.152793061
52.30,-0.160396847
52.31,-0.162724467
52.33,-0.166460688
52.34,-0.160885915
52.36,-0.123267747
52.38,-0.051981132
52.39,-0.010606493
52.41,0.049184247
52.42,0.103147178
52.44,0.121522587
52.45,0.136716833
52.47,0.136631587
52.48,0.117856463
52.50,0.096916811
52.52,0.092817039
52.53,0.07300418
52.55,0.067022311
52.56,0.062968589
52.58,0.051263136
52.59,0.03187064
52.61,0.024677013
52.63,0.020629808
52.64,0.015826843
52.66,0.020620023
52.67,0.022493445
52.69,0.020098987
52.70,0.025088
52.72,0.009519694
52.73,-0.002976895
52.75,-0.015964467
52.77,-0.016032724
52.78,-0.026442527
52.80,-0.035365265
52.81,-0.040829522
52.83,-0.061762826
52.84,-0.068974771
52.86,-0.076334593
52.88,-0.07616727
52.89,-0.076262067
52.91,-0.077480293
52.92,-0.071255086
52.94,-0.082813016
52.95,-0.081855836
52.97,-0.093093138
52.98,-0.106780221
53.00,-0.111043605
53.02,-0.106506435
53.03,-0.09401739
53.05,-0.068903884
53.06,-0.0373175
53.08,0.050248699
53.09,0.12000024
53.11,0.182054218
53.13,0.21086245
53.14,0.218186029
53.16,0.214621069
53.17,0.207263195
53.19,0.208284324
53.20,0.20348987
53.22,0.193310685
53.23,0.192886156
53.25,0.187367302
53.27,0.187076714
53.28,0.163715655
53.30,0.146574092
53.31,0.144636421
53.33,0.136893417
53.34,0.127630371
53.36,0.120865914
53.38,0.120381865
53.39,0.104920112
53.41,0.090222808
53.42,0.078903072
53.44,0.076838893
53.45,0.066381895
53.47,0.042936245
53.48,0.029143579
53.50,0.016742558
53.52,0.006521803
53.53,-0.002068475
53.55,-0.011592238
53.56,-0.020478527
53.58,-0.021303438
53.59,-0.022223451
53.61,-0.025385931
53.63,-0.040203195
53.64,-0.056273189
53.66,-0.064176548
53.67,-0.066102275
53.69,-0.07423752
53.70,-0.075660929
53.72,-0.07924216
53.73,-0.073589848
53.75,-0.036108223
53.77,0.006516166
53.78,0.071098199
53.80,0.121633719
53.81,0.169053844
53.83,0.191678362
53.84,0.202492595
53.86,0.203811559
53.88,0.205031081
53.89,0.19792609
53.91,0.195598652
53.92,0.198518088
53.94,0.199758183
53.95,0.196153003
53.97,0.195071666
53.98,0.17404446
54.00,0.142317713
54.02,0.137370172
54.03,0.125515087
54.05,0.102119945
54.06,0.098882373
54.08,0.100230306
54.09,0.088651187
54.11,0.069339387
54.13,0.069535097
54.14,0.060602771
54.16,0.051802438
54.17,0.047842879
54.19,0.021928503
54.20,0.012617884
54.22,0.004026617
54.23,-0.01469525
54.25,-0.023257639
54.27,-0.027430405
54.28,-0.0290893
54.30,-0.043603845
54.31,-0.055205364
54.33,-0.064234911
54.34,-0.073569905
54.36,-0.075885761
54.38,-0.077528549
54.39,-0.087007944
54.41,-0.09746802
54.42,-0.103027988
54.44,-0.111548274
54.45,-0.11364765
54.47,-0.116491701
54.48,-0.120493833
54.50,-0.124704555
54.52,-0.115693547
54.53,-0.109704412
54.55,-0.072186215
54.56,-0.009390585
54.58,0.038821544
54.59,0.076668227
54.61,0.115769952
54.63,0.14679957
54.64,0.148316919
54.66,0.150182192
54.67,0.150312209
54.69,0.140235925
54.70,0.138633951
54.72,0.136405465
54.73,0.133002478
54.75,0.127699239
54.77,0.117790186
54.78,0.09122779
54.80,0.074572386
54.81,0.056208282
54.83,0.052328447
54.84,0.052043293
54.86,0.042898276
54.88,0.037250652
54.89,0.025989538
54.91,0.021906897
54.92,0.016763313
54.94,0.007514492
54.95,0.003884685
54.97,-0.013011231
54.98,-0.027857481
55.00,-0.048048425
55.02,-0.058693792
55.03,-0.069439149
55.05,-0.080552257
55.06,-0.084603419
55.08,-0.087829503
55.09,-0.100628237
55.11,-0.102678109
55.13,-0.107680339
55.14,-0.112659636
55.16,-0.115100429
55.17,-0.113857802
55.19,-0.115127664
55.20,-0.121414102
55.22,-0.131938908
55.23,-0.139986371
55.25,-0.154005432
55.27,-0.153192853
55.28,-0.163086004
55.30,-0.169736484
55.31,-0.175683924
55.33,-0.184916127
55.34,-0.187787764
55.36,-0.19150368
55.38,-0.172698467
55.39,-0.106683966
55.41,-0.057836425
55.42,0.003351169
55.44,0.0540768
55.45,0.075759577
55.47,0.085051803
55.48,0.088480741
55.50,0.081321105
55.52,0.082582758
55.53,0.075551896
55.55,0.064800251
55.56,0.063544664
55.58,0.058514085
55.59,0.056820061
55.61,0.045659152
55.63,0.035506273
55.64,0.029905869
55.66,0.014669573
55.67,0.005714049
55.69,-0.000135985
55.70,-0.003176538
55.72,-0.000460429
55.73,-0.002715448
55.75,-0.012943495
55.77,-0.016388541
55.78,-0.027091086
55.80,-0.041097075
55.81,-0.048986456
55.83,-0.056618836
55.84,-0.069869352
55.86,-0.072458237
55.88,-0.076144763
55.89,-0.085976318
55.91,-0.098170445
55.92,-0.110568844
55.94,-0.119070836
55.95,-0.11389949
55.97,-0.111015654
55.98,-0.112903438
56.00,-0.119564578
56.02,-0.122877023
56.03,-0.135355313
56.05,-0.140922017
56.06,-0.143841208
56.08,-0.140317956
56.09,-0.141976756
56.11,-0.145511935
56.13,-0.145002899
56.14,-0.156751016
56.16,-0.163934756
56.17,-0.168017259
56.19,-0.170585233
56.20,-0.170836643
56.22,-0.162992874
56.23,-0.13730231
56.25,-0.095951431
56.27,-0.052183161
56.28,0.013835821
56.30,0.074949431
56.31,0.124718988
56.33,0.13759027
56.34,0.149851597
56.36,0.147961692
56.38,0.1458565
56.39,0.140196236
56.41,0.134161724
56.42,0.139031123
56.44,0.13850668
56.45,0.132254161
56.47,0.119605959
56.48,0.108422813
56.50,0.098005725
56.52,0.090018229
56.53,0.084693375
56.55,0.078765603
56.56,0.075542534
56.58,0.069533212
56.59,0.062107065
56.61,0.053784411
56.63,0.052486893
56.64,0.046729807
56.66,0.038964207
56.67,0.016561915
56.69,0.006036867
56.70,-0.015494989
56.72,-0.020538745
56.73,-0.02798646
56.75,-0.032970045
56.77,-0.042931327
56.78,-0.058084424
56.80,-0.069014137
56.81,-0.078023676
56.83,-0.080386156
56.84,-0.085670373
56.86,-0.091699165
56.88,-0.091030873
56.89,-0.101833924
56.91,-0.108458441
56.92,-0.109497253
56.94,-0.117923691
56.95,-0.125048414
56.97,-0.122165729
56.98,-0.129289917
57.00,-0.134285067
57.02,-0.146261982
57.03,-0.153459075
57.05,-0.165286054
57.06,-0.171408879
57.08,-0.169748586
57.09,-0.176868847
57.11,-0.176332055
57.13,-0.158529463
57.14,-0.13123095
57.16,-0.077008985
57.17,-0.040277468
57.19,0.026961259
57.20,0.074145862
57.22,0.103964789
57.23,0.114843575
57.25,0.113366101
57.27,0.109540467
57.28,0.112773933
57.30,0.105261276
57.31,0.096175536
57.33,0.095283854
57.34,0.092458627
57.36,0.080644526
57.38,0.069458671
57.39,0.05432939
57.41,0.043869518
57.42,0.033644373
57.44,0.02646202
57.45,0.021238899
57.47,0.020286379
57.48,0.012869442
57.50,0.012750299
57.52,0.016211666
57.53,0.011762664
57.55,0.001656037
57.56,-0.010053131
57.58,-0.018971877
57.59,-0.036759106
57.61,-0.045645498
57.63,-0.051574991
57.64,-0.067183761
57.66,-0.069257771
57.67,-0.081959772
57.69,-0.100137881
57.70,-0.107091743
57.72,-0.112402004
57.73,-0.116566425
57.75,-0.121600974
57.77,-0.123286046
57.78,-0.124492068
57.80,-0.131014243
57.81,-0.131731386
57.83,-0.127879372
57.84,-0.132977108
57.86,-0.129734845
57.88,-0.131374059
57.89,-0.140914427
57.91,-0.143572741
57.92,-0.142892812
57.94,-0.159724187
57.95,-0.169921105
57.97,-0.160818512
57.98,-0.164611987
58.00,-0.159778882
58.02,-0.14972273
58.03,-0.112532398
58.05,-0.051120943
58.06,0.001540719
58.08,0.065281422
58.09,0.094913696
58.11,0.119506836
58.13,0.131765223
58.14,0.124114091
58.16,0.11637642
58.17,0.108792656
58.19,0.101010686
58.20,0.103667666
58.22,0.109530948
58.23,0.09804731
58.25,0.092727372
58.27,0.088264821
58.28,0.07711808
58.30,0.068896062
58.31,0.061119409
58.33,0.062156027
58.34,0.058794397
58.36,0.054135288
58.38,0.053422002
58.39,0.041853126
58.41,0.036303964
58.42,0.024764578
58.44,0.010394038
58.45,0.000838862
58.47,-0.007555837
58.48,-0.019686026
58.50,-0.037081532
58.52,-0.042817424
58.53,-0.051092096
58.55,-0.054010692
58.56,-0.057242798
58.58,-0.063200403
58.59,-0.065361351
58.61,-0.082149024
58.63,-0.089117793
58.64,-0.102864601
58.66,-0.112300489
58.67,-0.114097788
58.69,-0.123680783
58.70,-0.135767258
58.72,-0.135643916
58.73,-0.143175448
58.75,-0.148749441
58.77,-0.146271856
58.78,-0.150436168
58.80,-0.150693028
58.81,-0.152850141
58.83,-0.156077169
58.84,-0.169815652
58.86,-0.175584152
58.88,-0.176452014
58.89,-0.178048549
58.91,-0.162739691
58.92,-0.119646958
58.94,-0.051350913
58.95,-0.005677517
58.97,0.047471639
58.98,0.073382235
59.00,0.093340824
59.02,0.093835354
59.03,0.085312511
59.05,0.073803754
59.06,0.06355346
59.08,0.046667959
59.09,0.039317347
59.11,0.037340221
59.13,0.040157515
59.14,0.028976097
59.16,0.02144238
59.17,0.008716153
59.19,0.007020411
59.20,0.001681541
59.22,-0.008841348
59.23,-0.017513697
59.25,-0.012759155
59.27,-0.012082223
59.28,-0.016673532
59.30,-0.028065767
59.31,-0.036503806
59.33,-0.049521634
59.34,-0.06683213
59.36,-0.070519715
59.38,-0.076267923
59.39,-0.083599164
59.41,-0.091040544
59.42,-0.096857615
59.44,-0.096127028
59.45,-0.09721776
59.47,-0.096177695
59.48,-0.102645984
59.50,-0.111765244
59.52,-0.114688173
59.53,-0.120709725
59.55,-0.130510637
59.56,-0.1399065
59.58,-0.1408359
59.59,-0.144915959
59.61,-0.144408897
59.63,-0.147568708
59.64,-0.158801923
59.66,-0.164160108
59.67,-0.170433198
59.69,-0.172259237
59.70,-0.179003317
59.72,-0.179298398
59.73,-0.188484605
59.75,-0.199665222
59.77,-0.194131341
59.78,-0.18657454
59.80,-0.140736536
59.81,-0.082739323
59.83,-0.048401317
59.84,-0.038344248
59.86,0.008418404
59.88,0.056043312
59.89,0.04970186
59.91,0.04490451
59.92,0.031681254
59.94,0.026706785
59.95,0.013501512
59.97,0.003850647
59.98,-0.007860861
60.00,-0.023753229
60.02,-0.031582956
60.03,-0.040419556
60.05,-0.04584477
60.06,-0.044534793
60.08,-0.041406761
60.09,-0.044810777
60.11,-0.042043205
60.13,-0.036441908
60.14,-0.044861725
60.16,-0.047809274
60.17,-0.050665208
60.19,-0.055030515
60.20,-0.061559078
60.22,-0.079759326
60.23,-0.091243314
60.25,-0.102391031
60.27,-0.105728834
60.28,-0.112862504
60.30,-0.11948971
60.31,-0.117024256
60.33,-0.119434619
60.34,-0.127679135
60.36,-0.126269382
60.38,-0.123700682
60.39,-0.124850714
60.41,-0.124530046
60.42,-0.126443845
60.44,-0.131544734
60.45,-0.139506528
60.47,-0.14359697
60.48,-0.141310781
60.50,-0.152927997
60.52,-0.157030887
60.53,-0.156139536
60.55,-0.157844191
60.56,-0.155868834
60.58,-0.133948668
60.59,-0.091360059
60.61,-0.03368745
60.63,0.024190953
60.64,0.052331582
60.66,0.07815593
60.67,0.083051638
60.69,0.075379637
60.70,0.060992647
60.72,0.055247718
60.73,0.033446558
60.75,0.011625579
60.77,-0.000912182
60.78,-0.017159959
60.80,-0.037916905
60.81,-0.045130246
60.83,-0.039547021
60.84,-0.032926512
60.86,-0.019316426
60.88,-0.009674022
60.89,-0.013775552
60.91,-0.012567511
60.92,-0.019440357
60.94,-0.019327791
60.95,-0.025308086
60.97,-0.028708227
60.98,-0.045118784
61.00,-0.055558449
61.02,-0.062650057
61.03,-0.071622516
61.05,-0.077361151
61.06,-0.086267681
61.08,-0.094307638
61.09,-0.104081773
61.11,-0.104508946
61.13,-0.103031398
61.14,-0.100311584
61.16,-0.099771786
61.17,-0.096794312
61.19,-0.101173964
61.20,-0.107844781
61.22,-0.105448218
61.23,-0.108145556
61.25,-0.117401812
61.27,-0.107040594
61.28,-0.077650328
61.30,-0.027698056
61.31,0.02426653
61.33,0.067384656
61.34,0.088059024
61.36,0.108824065
61.38,0.138330398
61.39,0.130999396
61.41,0.127621926
61.42,0.113970401
61.44,0.109516588
61.45,0.101452558
61.47,0.100559963
61.48,0.095691397
61.50,0.086329705
61.52,0.080204408
61.53,0.073030384
61.55,0.060048017
61.56,0.046272519
61.58,0.036996358
61.59,0.026994939
61.61,0.025199182
61.63,0.031043866
61.64,0.027677843
61.66,0.021202361
61.67,0.012240454
61.69,0.005708967
61.70,-0.001042854
61.72,-0.009455529
61.73,-0.01685008
61.75,-0.02161879
61.77,-0.022471303
61.78,-0.037419737
61.80,-0.051664991
61.81,-0.05743873
61.83,-0.060117058
61.84,-0.068142109
61.86,-0.072559459
61.88,-0.074215899
61.89,-0.077701514
61.91,-0.079034748
61.92,-0.083179299
61.94,-0.08569378
61.95,-0.087619352
61.97,-0.070850894
61.98,-0.04886113
62.00,0.011475325
62.02,0.042163596
62.03,0.090231745
62.05,0.124358726
